playerID,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity
reganph01,NA,NA,NA,NA,NA,NA
regilni01,NA,NA,NA,NA,NA,NA
regisst01,NA,NA,NA,NA,NA,NA
regoto01,1978,1,6,USA,OK,Tulsa
rehgwa01,1946,4,5,USA,CA,Burbank
reibefr01,2002,12,26,USA,FL,Bradenton
reichda01,NA,NA,NA,NA,NA,NA
reichdi01,1967,6,13,USA,MO,Richmond Heights
reichhe01,2009,10,22,USA,CA,Fallbrook
reichri01,NA,NA,NA,NA,NA,NA
reidbi01,1940,6,26,CAN,ON,London
reidea01,1984,5,11,USA,AL,Cullman
reidfse01,NA,NA,NA,NA,NA,NA
reidje01,NA,NA,NA,NA,NA,NA
reidry01,NA,NA,NA,NA,NA,NA
reidsc01,2021,6,29,USA,AZ,Phoenix
reidybi01,1915,10,14,USA,OH,Lakewood
reillar01,1963,11,29,USA,OH,Columbus
reillba01,1934,11,15,USA,MO,St. Joseph
reillch01,1904,11,4,USA,RI,Providence
reillch02,1937,12,16,USA,CA,Los Angeles
reilldu01,1968,3,4,USA,IN,Indianapolis
reillha01,1957,12,24,USA,IL,Chicago
reilljo01,1937,5,31,USA,OH,Cincinnati
reilljo02,NA,NA,NA,NA,NA,NA
reilljo03,1938,6,12,USA,CA,San Francisco
reillto01,1918,10,18,USA,LA,New Orleans
reimeke01,NA,NA,NA,NA,NA,NA
reimono01,NA,NA,NA,NA,NA,NA
reinbmi01,1989,5,20,USA,CA,Palm Desert
reinech01,NA,NA,NA,NA,NA,NA
reinewa01,1957,4,18,USA,PA,Pittsburgh
reinhar01,1946,11,11,USA,TX,Houston
reinhar02,1980,12,29,USA,FL,New Port Richey
reinhja01,NA,NA,NA,NA,NA,NA
reiniza01,NA,NA,NA,NA,NA,NA
reipsch01,1910,3,16,USA,NJ,Atlantic City
reisbo01,1973,5,1,USA,MN,St. Paul
reisepe01,1981,10,25,USA,CA,Palm Springs
reisibu01,1957,2,24,USA,NY,Amsterdam
reisich01,1915,7,26,USA,KY,Louisville
reisja01,1939,7,20,USA,OH,Cincinnati
reisla01,1921,1,24,USA,IL,Chicago
reisldo01,1955,3,4,USA,OK,Tulsa
reissal01,1989,5,13,USA,NJ,Red Bank
reisto01,2009,11,6,USA,FL,Ocala
reithbr01,NA,NA,NA,NA,NA,NA
reitsch01,NA,NA,NA,NA,NA,NA
reitzhe01,1914,11,9,USA,CA,Sacramento
reitzke01,2021,3,31,USA,MO,St. Charles
rekarbr01,NA,NA,NA,NA,NA,NA
reksza01,NA,NA,NA,NA,NA,NA
relafde01,NA,NA,NA,NA,NA,NA
remenbu01,1922,9,23,USA,PA,Philadelphia
remlimi01,NA,NA,NA,NA,NA,NA
remmewi01,2022,7,24,Netherlands,South Holland,The Hague
remneal01,1975,8,27,USA,AZ,Phoenix
remseja01,NA,NA,NA,NA,NA,NA
remyje01,2021,10,30,USA,MA,Boston
rendato01,NA,NA,NA,NA,NA,NA
rendoan01,NA,NA,NA,NA,NA,NA
renfeer01,1958,10,26,USA,IL,Sycamore
renfrhu01,NA,NA,NA,NA,NA,NA
renfrla01,NA,NA,NA,NA,NA,NA
renfrma01,1970,12,10,USA,FL,Pensacola
rengilu01,NA,NA,NA,NA,NA,NA
renicri01,NA,NA,NA,NA,NA,NA
renifha01,2004,9,7,USA,CA,Ontario
reninji01,1993,8,23,USA,FL,North Fort Myers
renkost01,NA,NA,NA,NA,NA,NA
rennabi01,2014,7,19,USA,CA,San Jose
rensato01,1987,1,4,USA,PA,Wilkes-Barre
renteed01,NA,NA,NA,NA,NA,NA
renteri01,NA,NA,NA,NA,NA,NA
repasbo01,2006,1,17,USA,CT,Wethersfield
repkoja01,NA,NA,NA,NA,NA,NA
reploan01,2012,4,10,USA,FL,Fort Myers
repozro01,NA,NA,NA,NA,NA,NA
repulri01,1993,2,10,USA,MN,Waite Park
rescixa01,2005,12,24,USA,AZ,Sun City West
resopch01,NA,NA,NA,NA,NA,NA
resslla01,1918,6,12,USA,PA,Reading
restedi01,2006,8,8,USA,CA,San Carlos
restomi01,NA,NA,NA,NA,NA,NA
retteme01,NA,NA,NA,NA,NA,NA
rettgge01,1921,6,5,USA,OH,Lakewood
rettiot01,1977,6,16,USA,FL,Stuart
retzeke01,2020,5,17,USA,AZ,Sun City
reulbed01,1961,7,17,USA,NY,Glens Falls
reuscpa01,NA,NA,NA,NA,NA,NA
reuscri01,NA,NA,NA,NA,NA,NA
reussje01,NA,NA,NA,NA,NA,NA
revento01,NA,NA,NA,NA,NA,NA
reverbe01,NA,NA,NA,NA,NA,NA
reverda01,NA,NA,NA,NA,NA,NA
revilhe01,NA,NA,NA,NA,NA,NA
rextewi01,1898,6,23,USA,NY,Staten Island
reyesal01,NA,NA,NA,NA,NA,NA
reyesal02,NA,NA,NA,NA,NA,NA
reyesan01,NA,NA,NA,NA,NA,NA
reyesar01,NA,NA,NA,NA,NA,NA
reyesca01,NA,NA,NA,NA,NA,NA
reyesde01,NA,NA,NA,NA,NA,NA
reyesde02,NA,NA,NA,NA,NA,NA
reyesfr01,NA,NA,NA,NA,NA,NA
reyesge01,NA,NA,NA,NA,NA,NA
reyesgi01,NA,NA,NA,NA,NA,NA
reyesje01,NA,NA,NA,NA,NA,NA
reyesjo01,NA,NA,NA,NA,NA,NA
reyesjo02,NA,NA,NA,NA,NA,NA
reyesjo03,NA,NA,NA,NA,NA,NA
reyesna01,1995,9,15,USA,FL,Miami
reyespa01,NA,NA,NA,NA,NA,NA
reyesre01,NA,NA,NA,NA,NA,NA
reyesvi01,NA,NA,NA,NA,NA,NA
reynoal01,1994,12,26,USA,OK,Oklahoma City
reynoar01,NA,NA,NA,NA,NA,NA
reynoar02,NA,NA,NA,NA,NA,NA
reynobi01,1924,6,5,USA,OK,Carnegie
reynobo01,NA,NA,NA,NA,NA,NA
reynobr01,NA,NA,NA,NA,NA,NA
reynoca01,1978,5,29,USA,TX,Houston
reynoch01,1913,5,1,USA,NY,Buffalo
reynoch02,1944,7,3,USA,CO,Denver
reynocr01,NA,NA,NA,NA,NA,NA
reynoda01,2007,2,18,USA,NC,Statesville
reynodo01,NA,NA,NA,NA,NA,NA
reynogr01,NA,NA,NA,NA,NA,NA
reynoha01,NA,NA,NA,NA,NA,NA
reynoke01,NA,NA,NA,NA,NA,NA
reynoma01,NA,NA,NA,NA,NA,NA
reynoma02,NA,NA,NA,NA,NA,NA
reynoma03,NA,NA,NA,NA,NA,NA
reynorj01,NA,NA,NA,NA,NA,NA
reynoro01,1970,6,23,USA,OK,Ada
reynoro02,NA,NA,NA,NA,NA,NA
reynosh01,NA,NA,NA,NA,NA,NA
reynoto01,NA,NA,NA,NA,NA,NA
rhameja01,NA,NA,NA,NA,NA,NA
rhawnbo01,1984,6,9,USA,PA,Danville
rheamcy01,1947,10,23,USA,PA,Pittsburgh
rheinjo01,2017,7,18,USA,MO,St. Louis
rhemfl01,1969,7,30,USA,SC,Columbia
rhielbi01,1946,8,16,USA,OH,Warren
rhinebi01,1922,1,30,USA,PA,Ridgway
rhoadbo01,1967,2,12,USA,CA,San Bernardino
rhodear01,NA,NA,NA,NA,NA,NA
rhodebi01,1934,3,8,USA,PA,Pottstown
rhodech01,1918,10,26,USA,KS,Caney
rhodedu01,2009,6,17,USA,NV,Las Vegas
rhodego01,1960,3,22,USA,CA,Bellflower
rhodeka01,NA,NA,NA,NA,NA,NA
rhoderi01,NA,NA,NA,NA,NA,NA
rhombke01,NA,NA,NA,NA,NA,NA
rhymewi01,NA,NA,NA,NA,NA,NA
rhyneha01,1971,1,7,USA,CA,Orangevale
ribande01,NA,NA,NA,NA,NA,NA
riccefr01,NA,NA,NA,NA,NA,NA
riccich01,NA,NA,NA,NA,NA,NA
ricebo01,1986,2,20,USA,PA,Elizabethtown
ricede01,1983,1,26,USA,CA,Buena Park
riceha01,1971,1,1,USA,OR,Portland
riceha02,1997,12,22,USA,IN,Bloomington
riceji01,NA,NA,NA,NA,NA,NA
ricele01,1992,6,13,USA,CA,Sonora
ricepa01,NA,NA,NA,NA,NA,NA
ricesa01,1974,10,13,USA,MD,Rossmoor
ricesc01,NA,NA,NA,NA,NA,NA
richa01,NA,NA,NA,NA,NA,NA
richaan01,NA,NA,NA,NA,NA,NA
richabi01,1949,11,6,USA,IN,Sullivan
richabo01,NA,NA,NA,NA,NA,NA
richach01,NA,NA,NA,NA,NA,NA
richacl01,NA,NA,NA,NA,NA,NA
richada01,1926,9,15,USA,NY,New York
richada02,NA,NA,NA,NA,NA,NA
richadu01,NA,NA,NA,NA,NA,NA
richadu02,NA,NA,NA,NA,NA,NA
richafr01,2016,3,18,USA,OH,Warren
richaga01,NA,NA,NA,NA,NA,NA
richage01,NA,NA,NA,NA,NA,NA
richago01,NA,NA,NA,NA,NA,NA
richaha01,1931,1,14,USA,NY,Utica
richaja01,1970,1,18,USA,IL,Marion
richaje01,NA,NA,NA,NA,NA,NA
richaje02,NA,NA,NA,NA,NA,NA
richajr01,2021,8,4,USA,TX,Houston
richake01,1987,12,7,USA,CA,Woodland Hills
richake02,NA,NA,NA,NA,NA,NA
richale01,NA,NA,NA,NA,NA,NA
richami01,NA,NA,NA,NA,NA,NA
richano01,1951,9,25,USA,GA,Athens
richapa01,1986,5,4,USA,TX,Waxahachie
richaru01,NA,NA,NA,NA,NA,NA
richato01,1939,11,15,USA,IA,Onawa
richatr01,NA,NA,NA,NA,NA,NA
richbla01,1975,9,10,USA,FL,Crestview
richepe01,NA,NA,NA,NA,NA,NA
richile01,1936,8,15,USA,PA,Franklin County
richiro01,NA,NA,NA,NA,NA,NA
richmbe01,1980,4,24,USA,WV,Cameron
richmdo01,1981,5,24,USA,NY,Elmira
richmjo01,1898,10,5,USA,PA,Philadelphia
richmle01,1929,10,1,USA,OH,Toledo
richmra01,1969,10,21,USA,MO,De Soto
richmsc01,NA,NA,NA,NA,NA,NA
richtal01,2017,10,29,USA,VA,Virginia Beach
richtjo01,1927,10,4,USA,KY,Louisville
richtre01,1934,8,2,USA,IL,Winfield
richwo01,1983,4,18,USA,NC,Morganton
rickajo01,NA,NA,NA,NA,NA,NA
rickebr01,1965,12,9,USA,MO,Columbia
rickeda01,2008,7,13,USA,MO,St. Louis
rickedi01,1988,3,6,USA,NY,Rochester
rickejo01,1943,10,15,USA,OH,Springfield
rickema01,1978,6,3,USA,WA,Oakville
ricklch01,1911,10,25,USA,PA,Philadelphia
ricksjo01,1920,8,31,USA,MO,St. Louis
ricoar01,1919,1,3,USA,MA,Boston
ricofr01,NA,NA,NA,NA,NA,NA
riconha01,1958,11,15,USA,NY,Mahopac
riddlde01,NA,NA,NA,NA,NA,NA
riddldo01,1954,5,11,USA,MD,Frederick
riddlel01,1984,5,14,USA,GA,Columbus
riddljo01,1931,5,5,USA,NJ,Camden
riddljo02,1998,12,15,USA,IN,Indianapolis
riddljt01,NA,NA,NA,NA,NA,NA
riddogr99,NA,NA,NA,NA,NA,NA
ridgwja01,1928,2,23,USA,PA,Philadelphia
ridgwje01,NA,NA,NA,NA,NA,NA
ridinst01,NA,NA,NA,NA,NA,NA
ridzist01,2008,1,8,USA,FL,Bradenton
riebeha01,2001,4,16,USA,OH,Cleveland
riedljo01,NA,NA,NA,NA,NA,NA
riefecj01,NA,NA,NA,NA,NA,NA
riegeel01,1959,10,21,USA,CA,Los Angeles
rienzan01,NA,NA,NA,NA,NA,NA
riesgni01,NA,NA,NA,NA,NA,NA
rigbybr01,NA,NA,NA,NA,NA,NA
rigdopa01,NA,NA,NA,NA,NA,NA
riggaje01,NA,NA,NA,NA,NA,NA
riggash01,NA,NA,NA,NA,NA,NA
riggejo01,1973,12,10,USA,MO,Kansas City
rigglji99,NA,NA,NA,NA,NA,NA
riggsad01,NA,NA,NA,NA,NA,NA
riggsle01,1975,8,12,USA,NC,Durham
righeda01,NA,NA,NA,NA,NA,NA
rightro01,NA,NA,NA,NA,NA,NA
rignebi01,2001,2,20,USA,CA,Walnut Creek
rignejo01,1984,10,21,USA,IL,Lombard
rigneto01,1972,6,7,USA,TX,San Antonio
rijojo01,NA,NA,NA,NA,NA,NA
rikarcu01,2000,2,25,USA,TN,Memphis
rileser01,NA,NA,NA,NA,NA,NA
rileyau01,NA,NA,NA,NA,NA,NA
rileybi01,1887,11,9,USA,OH,Cincinnati
rileyge01,NA,NA,NA,NA,NA,NA
rileyji01,1949,3,25,USA,NY,Buffalo
rileyji02,1969,5,25,USA,TX,Seguin
rileyle01,1970,9,13,USA,NY,Schenectady
rileyma01,NA,NA,NA,NA,NA,NA
rincoan01,NA,NA,NA,NA,NA,NA
rincoju01,NA,NA,NA,NA,NA,NA
rincori01,NA,NA,NA,NA,NA,NA
rineeje01,NA,NA,NA,NA,NA,NA
ringji01,1965,7,6,USA,NY,Breezy Point
ringofr01,1889,4,12,USA,MO,Kansas City
ringro01,NA,NA,NA,NA,NA,NA
rinkebo01,2002,12,19,USA,PA,Hazleton
riosal01,NA,NA,NA,NA,NA,NA
riosar01,NA,NA,NA,NA,NA,NA
riosda01,NA,NA,NA,NA,NA,NA
riosed01,NA,NA,NA,NA,NA,NA
riosju01,1995,8,28,P.R.,NA,Mayaguez
riosya01,NA,NA,NA,NA,NA,NA
ripkebi01,NA,NA,NA,NA,NA,NA
ripkeca01,NA,NA,NA,NA,NA,NA
ripkeca99,1999,3,25,USA,MD,Baltimore
ripleal01,2014,11,7,USA,MA,North Attleboro
riplewa01,1990,10,7,USA,MA,Attleboro
rippera01,2022,9,9,USA,IL,Waterloo
ripplch01,1979,5,6,USA,NC,Wilmington
ripplji01,1959,7,16,USA,PA,Greensburg
risbesw01,1975,10,13,USA,CA,Red Bluff
risinpo01,1938,1,28,USA,PA,Rochester
riskeda01,NA,NA,NA,NA,NA,NA
rislebi01,NA,NA,NA,NA,NA,NA
ritchcl01,1951,11,8,USA,PA,Emlenton
ritchja01,2016,1,5,USA,NC,Salisbury
ritchto01,NA,NA,NA,NA,NA,NA
ritchwa01,NA,NA,NA,NA,NA,NA
rittech01,NA,NA,NA,NA,NA,NA
rittefl01,1943,2,7,USA,WA,Stevenson
ritteha01,1964,9,3,USA,OH,Akron
rittele01,1952,5,27,USA,PA,Harrisburg
rittere01,NA,NA,NA,NA,NA,NA
rittewh01,1917,7,28,USA,PA,East Rockhill Township
rittwji01,NA,NA,NA,NA,NA,NA
ritzji01,1896,11,10,USA,PA,Pittsburgh
ritzke01,NA,NA,NA,NA,NA,NA
rivasal01,NA,NA,NA,NA,NA,NA
rivaslu01,NA,NA,NA,NA,NA,NA
rivaswe01,NA,NA,NA,NA,NA,NA
riverbe01,NA,NA,NA,NA,NA,NA
riverbo01,NA,NA,NA,NA,NA,NA
riverca01,NA,NA,NA,NA,NA,NA
riverca02,NA,NA,NA,NA,NA,NA
riverem01,NA,NA,NA,NA,NA,NA
riverfe01,NA,NA,NA,NA,NA,NA
riverge01,NA,NA,NA,NA,NA,NA
riverji01,2017,11,13,USA,IN,Fort Wayne
riverju01,NA,NA,NA,NA,NA,NA
riverlu01,NA,NA,NA,NA,NA,NA
riverlu02,NA,NA,NA,NA,NA,NA
riverma01,NA,NA,NA,NA,NA,NA
rivermi01,NA,NA,NA,NA,NA,NA
rivermi02,NA,NA,NA,NA,NA,NA
riverre01,NA,NA,NA,NA,NA,NA
riverro01,NA,NA,NA,NA,NA,NA
riverru01,NA,NA,NA,NA,NA,NA
riversa01,NA,NA,NA,NA,NA,NA
riverse01,NA,NA,NA,NA,NA,NA
rivertj01,NA,NA,NA,NA,NA,NA
riverya01,NA,NA,NA,NA,NA,NA
rivieti01,1965,9,27,USA,TX,Liberty
rixeyep01,1963,2,28,USA,OH,Terrace Park
rizzoan01,NA,NA,NA,NA,NA,NA
rizzojo01,1977,12,4,USA,TX,Houston
rizzoto01,NA,NA,NA,NA,NA,NA
rizzuph01,2007,8,13,USA,NJ,West Orange
rlealse01,NA,NA,NA,NA,NA,NA
roachdo01,NA,NA,NA,NA,NA,NA
roachja01,NA,NA,NA,NA,NA,NA
roachjo01,1934,4,2,USA,IL,Peoria
roachme01,NA,NA,NA,NA,NA,NA
roachmi01,1916,11,12,USA,NY,New York
roachro01,1947,12,26,USA,MI,Bay City
roachsk01,1958,3,9,USA,IL,Oak Park
roajo01,NA,NA,NA,NA,NA,NA
roarkmi01,2019,7,27,USA,RI,Cranston
roarkta01,NA,NA,NA,NA,NA,NA
roatfr01,1913,9,24,USA,IL,Oregon
robbibr01,NA,NA,NA,NA,NA,NA
robbija01,NA,NA,NA,NA,NA,NA
robelto01,1994,12,25,USA,TX,Fort Worth
roberan01,NA,NA,NA,NA,NA,NA
roberbe01,NA,NA,NA,NA,NA,NA
roberbi01,NA,NA,NA,NA,NA,NA
roberbo01,NA,NA,NA,NA,NA,NA
roberbr01,NA,NA,NA,NA,NA,NA
roberch01,1984,8,23,USA,TX,Fort Worth
roberch02,NA,NA,NA,NA,NA,NA
roberco01,NA,NA,NA,NA,NA,NA
robercu01,1969,11,14,USA,CA,Oakland
roberda01,1970,11,5,USA,VA,Virginia Beach
roberda02,2018,7,31,USA,UT,Salt Lake City
roberda03,2021,10,2,USA,AL,Huntsville
roberda04,2010,10,8,USA,KY,Lexington
roberda05,2009,1,9,USA,WV,Short Gap
roberda06,NA,NA,NA,NA,NA,NA
roberda07,NA,NA,NA,NA,NA,NA
roberda08,NA,NA,NA,NA,NA,NA
roberda09,NA,NA,NA,NA,NA,NA
roberda10,NA,NA,NA,NA,NA,NA
roberdi01,1944,10,2,USA,LA,New Orleans
roberdo01,NA,NA,NA,NA,NA,NA
roberet01,NA,NA,NA,NA,NA,NA
roberge01,1981,10,21,USA,NV,Fallon
robergr01,NA,NA,NA,NA,NA,NA
roberje01,1996,3,24,USA,KS,Burlington
roberje02,2010,5,29,USA,CA,Exeter
roberji01,1984,6,24,USA,MS,Columbus
roberji02,2015,10,21,USA,WA,Redmond
roberke01,NA,NA,NA,NA,NA,NA
roberke02,NA,NA,NA,NA,NA,NA
roberkr01,NA,NA,NA,NA,NA,NA
roberle01,NA,NA,NA,NA,NA,NA
roberlu01,NA,NA,NA,NA,NA,NA
robermi01,NA,NA,NA,NA,NA,NA
roberna01,NA,NA,NA,NA,NA,NA
roberra01,1962,1,30,USA,MS,Cruger
roberre01,1998,12,2,USA,GA,Atlanta
roberri01,NA,NA,NA,NA,NA,NA
roberri02,NA,NA,NA,NA,NA,NA
roberro01,2010,5,6,USA,FL,Temple Terrace
roberry01,NA,NA,NA,NA,NA,NA
robersh01,1970,10,23,USA,SD,Houghton
robersi01,NA,NA,NA,NA,NA,NA
robersk01,1963,12,24,USA,CA,Long Beach
robersk02,1993,6,7,USA,MA,Lowell
roberty01,NA,NA,NA,NA,NA,NA
roberwi01,NA,NA,NA,NA,NA,NA
robidbi01,NA,NA,NA,NA,NA,NA
robinaa01,1966,3,9,USA,SC,Lancaster
robinbi01,1936,5,5,USA,KY,Taylorsville
robinbi02,2007,7,29,USA,NV,Las Vegas
robinbr01,NA,NA,NA,NA,NA,NA
robinbr02,NA,NA,NA,NA,NA,NA
robinch01,1913,5,18,USA,RI,Providence
robinch02,NA,NA,NA,NA,NA,NA
robinch03,NA,NA,NA,NA,NA,NA
robincl01,NA,NA,NA,NA,NA,NA
robincr01,NA,NA,NA,NA,NA,NA
robinda01,NA,NA,NA,NA,NA,NA
robinde01,NA,NA,NA,NA,NA,NA
robinde02,NA,NA,NA,NA,NA,NA
robindo01,NA,NA,NA,NA,NA,NA
robindr01,NA,NA,NA,NA,NA,NA
robinea01,2014,7,4,USA,CA,Fountain Valley
robined01,2021,10,4,USA,TX,Bastrop
robinfl01,NA,NA,NA,NA,NA,NA
robinfr01,1933,12,18,USA,MA,Hudson
robinfr02,2019,2,7,USA,CA,Los Angeles
robinha01,1965,7,3,USA,AR,North Little Rock
robinhu01,2009,9,29,USA,NY,Brooklyn
robinja01,1921,7,22,USA,GA,Macon
robinja02,1972,10,24,USA,CT,Stamford
robinja03,2000,3,2,USA,FL,Ormond Beach
robinje01,NA,NA,NA,NA,NA,NA
robinje02,2014,10,26,USA,MO,Overland Park
robinke01,1999,2,28,USA,AZ,Tucson
robinke02,NA,NA,NA,NA,NA,NA
robinra01,1915,4,9,USA,CT,Waterbury
robinro01,NA,NA,NA,NA,NA,NA
robinsh01,NA,NA,NA,NA,NA,NA
robintr01,NA,NA,NA,NA,NA,NA
robinva01,1898,8,2,USA,DC,Washington
robinwi01,1934,8,8,USA,GA,Atlanta
robinya01,1894,8,25,USA,MO,St. Louis
robisst99,1911,3,24,USA,OH,Cleveland
robitch01,1947,7,30,USA,NY,Waterford
robleha01,NA,NA,NA,NA,NA,NA
roblema01,NA,NA,NA,NA,NA,NA
robleos01,NA,NA,NA,NA,NA,NA
roblera01,1998,8,13,USA,NY,New York
roblese01,NA,NA,NA,NA,NA,NA
roblevi01,NA,NA,NA,NA,NA,NA
robsoja01,NA,NA,NA,NA,NA,NA
robsoto01,2021,4,20,USA,AZ,Chandler
rocapad01,1892,3,29,USA,PA,Philadelphia
roccomi01,1997,6,1,USA,MN,St. Paul
rochear01,1997,6,26,USA,IL,Maywood
rochebe01,1981,4,2,USA,NJ,Red Bank
rocheja01,1983,3,30,USA,AZ,Peoria
rochelo01,1992,10,23,USA,TX,Victoria
rochfmi01,NA,NA,NA,NA,NA,NA
rockeik01,1927,2,21,USA,CA,San Diego
rockejo01,NA,NA,NA,NA,NA,NA
rockepa01,NA,NA,NA,NA,NA,NA
rockle01,1991,9,9,USA,CA,Davis
rodasri01,NA,NA,NA,NA,NA,NA
rodgean01,2004,12,13,Bahamas,New Providence,Nassau
rodgebi01,1978,12,24,USA,TX,Goliad
rodgebi02,2002,5,13,USA,MA,Worcester
rodgebr01,NA,NA,NA,NA,NA,NA
rodgebr02,NA,NA,NA,NA,NA,NA
rodgebu01,NA,NA,NA,NA,NA,NA
rodiner01,1991,1,4,USA,NJ,Somerville
rodnefe01,NA,NA,NA,NA,NA,NA
rodonca01,NA,NA,NA,NA,NA,NA
rodrial01,NA,NA,NA,NA,NA,NA
rodrian01,NA,NA,NA,NA,NA,NA
rodriau01,2000,9,23,USA,MI,Detroit
rodrica01,NA,NA,NA,NA,NA,NA
rodrich01,NA,NA,NA,NA,NA,NA
rodride01,NA,NA,NA,NA,NA,NA
rodried01,2009,3,6,P.R.,NA,Barceloneta
rodried02,NA,NA,NA,NA,NA,NA
rodried03,NA,NA,NA,NA,NA,NA
rodried04,NA,NA,NA,NA,NA,NA
rodried05,NA,NA,NA,NA,NA,NA
rodriel01,NA,NA,NA,NA,NA,NA
rodriel02,NA,NA,NA,NA,NA,NA
rodrife01,NA,NA,NA,NA,NA,NA
rodrife02,NA,NA,NA,NA,NA,NA
rodrifr01,2009,6,11,USA,FL,Miami
rodrifr02,NA,NA,NA,NA,NA,NA
rodrifr03,NA,NA,NA,NA,NA,NA
rodrifr04,NA,NA,NA,NA,NA,NA
rodrigu01,NA,NA,NA,NA,NA,NA
rodrigu02,NA,NA,NA,NA,NA,NA
rodrihe01,2003,9,1,Mexico,Quintana Roo,Cancun
rodrihe02,NA,NA,NA,NA,NA,NA
rodrihe03,NA,NA,NA,NA,NA,NA
rodrihe04,NA,NA,NA,NA,NA,NA
rodriiv01,NA,NA,NA,NA,NA,NA
rodrije01,NA,NA,NA,NA,NA,NA
rodrijo01,1953,1,21,Cuba,La Habana,La Habana
rodrijo02,NA,NA,NA,NA,NA,NA
rodrijo03,NA,NA,NA,NA,NA,NA
rodrijo04,NA,NA,NA,NA,NA,NA
rodrijo05,NA,NA,NA,NA,NA,NA
rodrijo06,NA,NA,NA,NA,NA,NA
rodriju01,NA,NA,NA,NA,NA,NA
rodrili01,NA,NA,NA,NA,NA,NA
rodrilu01,NA,NA,NA,NA,NA,NA
rodrima01,NA,NA,NA,NA,NA,NA
rodrine01,NA,NA,NA,NA,NA,NA
rodrini01,NA,NA,NA,NA,NA,NA
rodrira01,NA,NA,NA,NA,NA,NA
rodriri01,NA,NA,NA,NA,NA,NA
rodriri02,NA,NA,NA,NA,NA,NA
rodriri03,NA,NA,NA,NA,NA,NA
rodriri04,NA,NA,NA,NA,NA,NA
rodriri05,NA,NA,NA,NA,NA,NA
rodriro01,2012,9,23,Venezuela,Aragua,Maracay
rodriro02,NA,NA,NA,NA,NA,NA
rodriro03,NA,NA,NA,NA,NA,NA
rodriru01,NA,NA,NA,NA,NA,NA
rodrise01,NA,NA,NA,NA,NA,NA
rodrist01,NA,NA,NA,NA,NA,NA
rodrist02,NA,NA,NA,NA,NA,NA
rodrito01,NA,NA,NA,NA,NA,NA
rodrivi01,NA,NA,NA,NA,NA,NA
rodriwa01,NA,NA,NA,NA,NA,NA
rodriwi01,NA,NA,NA,NA,NA,NA
rodriwi02,NA,NA,NA,NA,NA,NA
rodriye01,NA,NA,NA,NA,NA,NA
rodriyo01,NA,NA,NA,NA,NA,NA
roebued01,2018,6,14,USA,CA,Lakewood
roech01,NA,NA,NA,NA,NA,NA
roecl01,1956,4,3,USA,MS,Cleveland
roeniga01,NA,NA,NA,NA,NA,NA
roenijo01,NA,NA,NA,NA,NA,NA
roeniro01,NA,NA,NA,NA,NA,NA
roepr01,2008,11,9,USA,MO,West Plains
roeslmi01,NA,NA,NA,NA,NA,NA
roettos01,1986,7,4,USA,MO,St. Louis
roettwa01,1951,9,14,USA,IL,Champaign
roetzed01,1965,3,16,USA,PA,Philadelphia
rogaljo01,1951,11,20,USA,WI,Ashland
roganbu99,1967,3,4,USA,MO,Kansas City
rogelbi01,2003,8,9,USA,MI,Sterling Heights
rogerbr01,NA,NA,NA,NA,NA,NA
rogerbu01,1999,2,20,USA,NC,Winston-Salem
rogered01,NA,NA,NA,NA,NA,NA
rogerem01,1941,10,24,USA,AR,Fort Smith
rogeres01,NA,NA,NA,NA,NA,NA
rogerfr01,1881,5,10,USA,NY,New York
rogerja01,1964,7,1,USA,NY,Carlisle
rogerja02,NA,NA,NA,NA,NA,NA
rogerja03,NA,NA,NA,NA,NA,NA
rogerji01,1900,1,21,USA,CT,Bridgeport
rogerji02,NA,NA,NA,NA,NA,NA
rogerjo01,NA,NA,NA,NA,NA,NA
rogerke01,NA,NA,NA,NA,NA,NA
rogerke02,NA,NA,NA,NA,NA,NA
rogerle01,1995,11,23,USA,AR,Little Rock
rogerma01,NA,NA,NA,NA,NA,NA
rogerpa01,1998,5,15,USA,NY,Elmira
rogerst01,NA,NA,NA,NA,NA,NA
rogerta01,NA,NA,NA,NA,NA,NA
rogerto01,1936,3,7,USA,TN,Nashville
rogertr01,NA,NA,NA,NA,NA,NA
rogerty01,NA,NA,NA,NA,NA,NA
roggecl01,1969,1,6,USA,MI,Mount Clemens
roggega01,NA,NA,NA,NA,NA,NA
rogodmi01,NA,NA,NA,NA,NA,NA
rogovsa01,1995,1,23,USA,NY,New York
rohdeda01,NA,NA,NA,NA,NA,NA
rohege01,1957,6,10,USA,OH,Cincinnati
rohliry01,NA,NA,NA,NA,NA,NA
rohnda01,NA,NA,NA,NA,NA,NA
rohrbi01,NA,NA,NA,NA,NA,NA
rohrle01,2020,11,6,USA,MT,Billings
rohrmda01,NA,NA,NA,NA,NA,NA
rohwera01,1988,1,24,USA,CA,Davis
roigto01,2010,10,20,USA,WA,Liberty Lake
rojasco01,NA,NA,NA,NA,NA,NA
rojasjo01,NA,NA,NA,NA,NA,NA
rojasjo02,NA,NA,NA,NA,NA,NA
rojaslu99,NA,NA,NA,NA,NA,NA
rojasme01,NA,NA,NA,NA,NA,NA
rojasmi01,2002,3,23,USA,CA,Los Angeles
rojasmi02,NA,NA,NA,NA,NA,NA
rojekst01,1997,7,9,USA,NY,North Tonawanda
rolanji01,2010,3,6,USA,NC,Shelby
